32391	镇江市	158	PM2.5	2017-01-02	中度污染
22482	镇江市	89	PM2.5	2017-01-29	良
80	常州市	64	臭氧8小时	2017-03-31	良
10723	常州市	64	PM10	2017-03-02	良
814	常州市	99	PM2.5	2017-03-29	良
1181	常州市	87	PM10	2017-03-28	良
1548	常州市	79	PM2.5	2017-03-27	良
1915	常州市	79	PM10	2017-03-26	良
2282	常州市	87	PM2.5	2017-03-25	良
2649	常州市	68	PM2.5	2017-03-24	良
3016	常州市	55	PM10	2017-03-23	良
3383	常州市	55	NO2	2017-03-22	良
3750	常州市	83	PM2.5	2017-03-21	良
4117	常州市	61	PM10	2017-03-20	良
4484	常州市	64	PM10	2017-03-19	良
4851	常州市	70	NO2,PM10	2017-03-18	良
5218	常州市	83	PM2.5	2017-03-17	良
5585	常州市	79	PM2.5	2017-03-16	良
5952	常州市	75	PM2.5	2017-03-15	良
6319	常州市	53	PM10	2017-03-14	良
6686	常州市	52	PM10	2017-03-13	良
7053	常州市	65	PM10	2017-03-12	良
7420	常州市	68	PM10	2017-03-11	良
7787	常州市	118	PM2.5	2017-03-10	轻度污染
8154	常州市	115	PM2.5	2017-03-09	轻度污染
8521	常州市	70	PM2.5	2017-03-08	良
8888	常州市	80	PM2.5	2017-03-07	良
9255	常州市	59	PM2.5	2017-03-06	良
9622	常州市	94	PM2.5	2017-03-05	良
9989	常州市	134	PM2.5	2017-03-04	轻度污染
10356	常州市	94	PM2.5	2017-03-03	良
447	常州市	72	PM10,PM2.5	2017-03-30	良
11090	常州市	85	PM10	2017-03-01	良
21733	常州市	42		2017-01-31	优
11824	常州市	94	PM2.5	2017-02-27	良
12191	常州市	158	PM2.5	2017-02-26	中度污染
12558	常州市	156	PM2.5	2017-02-25	中度污染
12925	常州市	134	PM2.5	2017-02-24	轻度污染
13292	常州市	124	PM2.5	2017-02-23	轻度污染
13659	常州市	90	PM2.5	2017-02-22	良
14026	常州市	57	PM10	2017-02-21	良
14393	常州市	60	PM10,PM2.5	2017-02-20	良
14760	常州市	79	PM10	2017-02-19	良
15127	常州市	65	PM10	2017-02-18	良
15494	常州市	74	PM2.5	2017-02-17	良
15861	常州市	94	NO2,PM2.5	2017-02-16	良
16228	常州市	122	PM2.5	2017-02-15	轻度污染
16595	常州市	173	PM2.5	2017-02-14	中度污染
16962	常州市	162	PM2.5	2017-02-13	中度污染
17329	常州市	112	PM2.5	2017-02-12	轻度污染
17696	常州市	78	PM2.5	2017-02-11	良
18063	常州市	62	PM2.5	2017-02-10	良
18430	常州市	124	PM2.5	2017-02-09	轻度污染
18797	常州市	55	PM2.5	2017-02-08	良
19164	常州市	40		2017-02-07	优
19531	常州市	99	PM2.5	2017-02-06	良
19898	常州市	155	PM2.5	2017-02-05	中度污染
20265	常州市	104	PM2.5	2017-02-04	轻度污染
20632	常州市	59	PM2.5	2017-02-03	良
20999	常州市	60	PM2.5	2017-02-02	良
21366	常州市	83	PM2.5	2017-02-01	良
11457	常州市	82	PM2.5,臭氧8小时	2017-02-28	良
22100	常州市	39		2017-01-30	优
32743	常州市	150	PM2.5	2017-01-01	轻度污染
22834	常州市	84	PM2.5	2017-01-28	良
23201	常州市	95	PM2.5	2017-01-27	良
23568	常州市	88	PM2.5	2017-01-26	良
23935	常州市	99	PM2.5	2017-01-25	良
24302	常州市	54	PM10	2017-01-24	良
24669	常州市	62	PM10,PM2.5	2017-01-23	良
25036	常州市	74	PM2.5	2017-01-22	良
25403	常州市	72	PM2.5	2017-01-21	良
25770	常州市	53	PM10	2017-01-20	良
26137	常州市	119	PM2.5	2017-01-19	轻度污染
26504	常州市	72	PM2.5	2017-01-18	良
26871	常州市	99	PM2.5	2017-01-17	良
27238	常州市	59	PM2.5	2017-01-16	良
27605	常州市	43		2017-01-15	优
27972	常州市	52	PM10	2017-01-14	良
28339	常州市	113	PM2.5	2017-01-13	轻度污染
28706	常州市	98	PM2.5	2017-01-12	良
29073	常州市	80	PM2.5	2017-01-11	良
29440	常州市	132	PM2.5	2017-01-10	轻度污染
29807	常州市	122	PM2.5	2017-01-09	轻度污染
30174	常州市	110	PM2.5	2017-01-08	轻度污染
30541	常州市	50		2017-01-07	优
30908	常州市	54	PM10	2017-01-06	良
31275	常州市	46		2017-01-05	优
31642	常州市	158	PM2.5	2017-01-04	中度污染
32009	常州市	223	PM2.5	2017-01-03	重度污染
32376	常州市	160	PM2.5	2017-01-02	中度污染
22467	常州市	85	PM2.5	2017-01-29	良
76	无锡市	64	臭氧8小时	2017-03-31	良
10719	无锡市	63	PM10	2017-03-02	良
810	无锡市	113	PM2.5	2017-03-29	轻度污染
1177	无锡市	81	PM10	2017-03-28	良
1544	无锡市	76	PM10	2017-03-27	良
1911	无锡市	91	PM10	2017-03-26	良
2278	无锡市	105	PM2.5	2017-03-25	轻度污染
2645	无锡市	73	NO2	2017-03-24	良
3012	无锡市	53	NO2	2017-03-23	良
3379	无锡市	62	NO2	2017-03-22	良
3746	无锡市	97	PM2.5	2017-03-21	良
4113	无锡市	65	PM2.5	2017-03-20	良
4480	无锡市	64	PM2.5	2017-03-19	良
4847	无锡市	69	PM2.5	2017-03-18	良
5214	无锡市	85	NO2	2017-03-17	良
5581	无锡市	58	NO2	2017-03-16	良
5948	无锡市	74	NO2	2017-03-15	良
6315	无锡市	57	PM10	2017-03-14	良
6682	无锡市	56	PM10	2017-03-13	良
7049	无锡市	62	PM2.5	2017-03-12	良
7416	无锡市	70	臭氧8小时	2017-03-11	良
7783	无锡市	107	PM2.5	2017-03-10	轻度污染
8150	无锡市	101	NO2	2017-03-09	轻度污染
8517	无锡市	68	PM10	2017-03-08	良
8884	无锡市	64	PM10	2017-03-07	良
9251	无锡市	62	PM10	2017-03-06	良
9618	无锡市	114	PM2.5	2017-03-05	轻度污染
9985	无锡市	107	PM2.5	2017-03-04	轻度污染
10352	无锡市	84	NO2	2017-03-03	良
443	无锡市	73	PM2.5	2017-03-30	良
11086	无锡市	86	PM10	2017-03-01	良
21729	无锡市	41		2017-01-31	优
11820	无锡市	77	PM2.5	2017-02-27	良
12187	无锡市	144	PM2.5	2017-02-26	轻度污染
12554	无锡市	134	PM2.5	2017-02-25	轻度污染
12921	无锡市	99	PM2.5	2017-02-24	良
13288	无锡市	123	PM2.5	2017-02-23	轻度污染
13655	无锡市	74	PM2.5	2017-02-22	良
14022	无锡市	53	PM10	2017-02-21	良
14389	无锡市	69	PM10	2017-02-20	良
14756	无锡市	74	PM2.5	2017-02-19	良
15123	无锡市	58	NO2,PM10	2017-02-18	良
15490	无锡市	75	PM2.5	2017-02-17	良
15857	无锡市	94	NO2	2017-02-16	良
16224	无锡市	98	PM2.5	2017-02-15	良
16591	无锡市	115	PM2.5	2017-02-14	轻度污染
16958	无锡市	105	PM2.5	2017-02-13	轻度污染
17325	无锡市	79	PM2.5	2017-02-12	良
17692	无锡市	77	PM2.5	2017-02-11	良
18059	无锡市	70	PM2.5	2017-02-10	良
18426	无锡市	113	PM2.5	2017-02-09	轻度污染
18793	无锡市	45		2017-02-08	优
19160	无锡市	41		2017-02-07	优
19527	无锡市	99	PM2.5	2017-02-06	良
19894	无锡市	143	PM2.5	2017-02-05	轻度污染
20261	无锡市	92	PM2.5	2017-02-04	良
20628	无锡市	57	NO2	2017-02-03	良
20995	无锡市	57	PM2.5	2017-02-02	良
21362	无锡市	60	PM2.5	2017-02-01	良
11453	无锡市	73	臭氧8小时	2017-02-28	良
22096	无锡市	48		2017-01-30	优
32739	无锡市	108	PM2.5	2017-01-01	轻度污染
22830	无锡市	73	PM10	2017-01-28	良
23197	无锡市	85	PM2.5	2017-01-27	良
23564	无锡市	84	PM2.5	2017-01-26	良
23931	无锡市	84	PM2.5	2017-01-25	良
24298	无锡市	50		2017-01-24	优
24665	无锡市	57	NO2,PM10	2017-01-23	良
25032	无锡市	75	PM2.5	2017-01-22	良
25399	无锡市	70	NO2	2017-01-21	良
25766	无锡市	76	PM10	2017-01-20	良
26133	无锡市	118	PM2.5	2017-01-19	轻度污染
26500	无锡市	69	NO2	2017-01-18	良
26867	无锡市	94	NO2	2017-01-17	良
27234	无锡市	68	NO2	2017-01-16	良
27601	无锡市	47		2017-01-15	优
27968	无锡市	62	PM2.5	2017-01-14	良
28335	无锡市	118	PM2.5	2017-01-13	轻度污染
28702	无锡市	87	PM2.5	2017-01-12	良
29069	无锡市	73	PM2.5	2017-01-11	良
29436	无锡市	134	PM2.5	2017-01-10	轻度污染
29803	无锡市	123	PM2.5	2017-01-09	轻度污染
30170	无锡市	109	PM2.5	2017-01-08	轻度污染
30537	无锡市	63	NO2	2017-01-07	良
30904	无锡市	70	NO2	2017-01-06	良
31271	无锡市	52	NO2	2017-01-05	良
31638	无锡市	142	PM2.5	2017-01-04	轻度污染
32005	无锡市	202	PM2.5	2017-01-03	重度污染
32372	无锡市	144	PM2.5	2017-01-02	轻度污染
22463	无锡市	79	PM2.5	2017-01-29	良
83	苏州市	71	臭氧8小时	2017-03-31	良
10726	苏州市	65	PM2.5	2017-03-02	良
817	苏州市	132	PM2.5	2017-03-29	轻度污染
1184	苏州市	72	PM10	2017-03-28	良
1551	苏州市	80	臭氧8小时	2017-03-27	良
1918	苏州市	80	PM2.5	2017-03-26	良
2285	苏州市	97	PM2.5	2017-03-25	良
2652	苏州市	67	NO2	2017-03-24	良
3019	苏州市	52	NO2	2017-03-23	良
3386	苏州市	57	NO2	2017-03-22	良
3753	苏州市	96	臭氧8小时	2017-03-21	良
4120	苏州市	55	PM2.5	2017-03-20	良
4487	苏州市	60	NO2	2017-03-19	良
4854	苏州市	62	PM2.5	2017-03-18	良
5221	苏州市	70	PM2.5	2017-03-17	良
5588	苏州市	59	臭氧8小时	2017-03-16	良
5955	苏州市	74	NO2	2017-03-15	良
6322	苏州市	65	臭氧8小时	2017-03-14	良
6689	苏州市	55	臭氧8小时	2017-03-13	良
7056	苏州市	66	臭氧8小时	2017-03-12	良
7423	苏州市	101	臭氧8小时	2017-03-11	轻度污染
7790	苏州市	105	PM2.5	2017-03-10	轻度污染
8157	苏州市	113	PM2.5	2017-03-09	轻度污染
8524	苏州市	65	PM2.5	2017-03-08	良
8891	苏州市	72	臭氧8小时	2017-03-07	良
9258	苏州市	58	臭氧8小时	2017-03-06	良
9625	苏州市	100	PM2.5	2017-03-05	良
9992	苏州市	108	PM2.5	2017-03-04	轻度污染
10359	苏州市	92	PM2.5	2017-03-03	良
450	苏州市	78	NO2	2017-03-30	良
11093	苏州市	88	PM2.5	2017-03-01	良
21736	苏州市	40		2017-01-31	优
11827	苏州市	82	PM2.5	2017-02-27	良
12194	苏州市	160	PM2.5	2017-02-26	中度污染
12561	苏州市	147	PM2.5	2017-02-25	轻度污染
12928	苏州市	100	PM2.5	2017-02-24	良
13295	苏州市	132	PM2.5	2017-02-23	轻度污染
13662	苏州市	82	PM2.5	2017-02-22	良
14029	苏州市	52	PM10	2017-02-21	良
14396	苏州市	67	PM10	2017-02-20	良
14763	苏州市	80	PM2.5	2017-02-19	良
15130	苏州市	55	NO2	2017-02-18	良
15497	苏州市	87	PM2.5	2017-02-17	良
15864	苏州市	94	NO2	2017-02-16	良
16231	苏州市	103	PM2.5	2017-02-15	轻度污染
16598	苏州市	105	PM2.5	2017-02-14	轻度污染
16965	苏州市	117	PM2.5	2017-02-13	轻度污染
17332	苏州市	104	PM2.5	2017-02-12	轻度污染
17699	苏州市	69	PM2.5	2017-02-11	良
18066	苏州市	63	PM2.5	2017-02-10	良
18433	苏州市	123	PM2.5	2017-02-09	轻度污染
18800	苏州市	46		2017-02-08	优
19167	苏州市	38		2017-02-07	优
19534	苏州市	97	PM2.5	2017-02-06	良
19901	苏州市	152	PM2.5	2017-02-05	中度污染
20268	苏州市	82	PM2.5	2017-02-04	良
20635	苏州市	55	NO2	2017-02-03	良
21002	苏州市	55	PM2.5	2017-02-02	良
21369	苏州市	67	PM2.5	2017-02-01	良
11460	苏州市	80	臭氧8小时	2017-02-28	良
22103	苏州市	47		2017-01-30	优
32746	苏州市	101	NO2	2017-01-01	轻度污染
22837	苏州市	67	PM10	2017-01-28	良
23204	苏州市	83	PM2.5	2017-01-27	良
23571	苏州市	97	PM2.5	2017-01-26	良
23938	苏州市	103	PM2.5	2017-01-25	轻度污染
24305	苏州市	60	NO2	2017-01-24	良
24672	苏州市	55	NO2	2017-01-23	良
25039	苏州市	88	PM2.5	2017-01-22	良
25406	苏州市	65	NO2	2017-01-21	良
25773	苏州市	71	PM10	2017-01-20	良
26140	苏州市	124	PM2.5	2017-01-19	轻度污染
26507	苏州市	75	NO2	2017-01-18	良
26874	苏州市	93	NO2	2017-01-17	良
27241	苏州市	54	NO2	2017-01-16	良
27608	苏州市	39		2017-01-15	优
27975	苏州市	60	PM2.5	2017-01-14	良
28342	苏州市	130	PM2.5	2017-01-13	轻度污染
28709	苏州市	85	PM2.5	2017-01-12	良
29076	苏州市	65	PM2.5	2017-01-11	良
29443	苏州市	140	PM2.5	2017-01-10	轻度污染
29810	苏州市	129	PM2.5	2017-01-09	轻度污染
30177	苏州市	115	PM2.5	2017-01-08	轻度污染
30544	苏州市	57	NO2	2017-01-07	良
30911	苏州市	67	NO2	2017-01-06	良
31278	苏州市	60	NO2	2017-01-05	良
31645	苏州市	109	NO2	2017-01-04	轻度污染
32012	苏州市	186	PM2.5	2017-01-03	中度污染
32379	苏州市	125	PM2.5	2017-01-02	轻度污染
22470	苏州市	82	PM2.5	2017-01-29	良
